NonDetectFlag,Parameter ID (tdsUSEPAParameterCodes.txt),S Adt,S Avg Annual Precip,S EMC Value,Site ID,State ID,T Data Qualifier,T EMC Qual,T Parameter Name,T Pcode
FALSE,268,14100,,2.63,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,2.47,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,2.25,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,2.19,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,2.02,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,1.76,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,1.74,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,1.73,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,1.66,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,1.4,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,1.33,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,1.11,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,1.1,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,0.99,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,0.96,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,0.54,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,14100,,0.52,84,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,11600,,0.5,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,20.1,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,2.15,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,1.87,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,1.34,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,0.96,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,0.68,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,0.65,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,0.64,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,11600,,0.63,83,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,8500,,0.5,82,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,8500,,1.21,82,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,8500,,0.62,82,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,8500,,0.54,82,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,127000,,0.5,81,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,127000,,1.78,81,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,127000,,1.71,81,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,127000,,1.49,81,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,127000,,0.93,81,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,127000,,0.83,81,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,127000,,0.62,81,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,127000,,0.61,81,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,127000,,0.5,81,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,36000,,1,80,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,36000,,1.2,80,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,74000,,1,79,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,74000,,0.5,79,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,74000,,0.96,79,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,74000,,0.86,79,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,74000,,0.75,79,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,74000,,0.5,79,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,14,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,11,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,10,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,8.2,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,6.4,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,6.3,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,5.8,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,4.6,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,4.3,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,3.8,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,231000,,2.2,78,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,154000,,1,77,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,154000,,0.5,77,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,154000,,0.92,77,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,154000,,0.71,77,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,76000,,1,76,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,76000,,0.5,76,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,2.4,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,1.2,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,1.1,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,1,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.93,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.79,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.74,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.7,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.69,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.67,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.66,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.64,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.55,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,76000,,0.52,76,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,20300,,0.5,75,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,20300,,1.4,75,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,20300,,0.9,75,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,20300,,0.5,74,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,20300,,2.9,74,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,20300,,1.3,74,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,20300,,0.52,74,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,40000,,1,72,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,40000,,0.5,72,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,40000,,1,72,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,40000,,0.84,72,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,40000,,0.53,72,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,2.5,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,2.3,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,2.1,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.9,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.6,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.3,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.2,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.1,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1,65,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,51000,,1,64,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,2.3,64,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,2.1,64,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,2,64,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.9,64,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.7,64,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.4,64,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,51000,,1.2,64,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,48000,,1,63,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,48000,,1.4,63,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,48000,,1.3,63,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,48000,,1.2,63,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,48000,,1.1,63,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,48000,,1,63,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,47000,,1,62,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,4.2,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,2,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,1.8,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,1.7,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,1.5,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,1.3,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,1.2,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,1.1,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,47000,,1,62,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,53000,,1,61,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,53000,,3.6,61,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,53000,,1.3,61,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,53000,,1.2,61,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,53000,,1.1,61,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,53000,,1,61,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,132000,,1,60,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,132000,,1.8,60,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,132000,,1.2,60,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,132000,,1,60,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,29000,,1,59,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,29000,,1.8,59,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,29000,,1.4,59,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,29000,,1,59,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,134000,,1,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,4.8,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,3.2,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,3,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,2.7,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,2.2,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,2.1,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,1.6,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,1.5,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,1.4,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,1.2,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,1.1,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,134000,,1,56,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,23000,,1,55,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,23000,,1.3,55,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,2150,,1,52,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,9100,,1,51,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,12500,,1,50,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,12500,,0.5,50,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,12500,,0.67,50,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,2250,,1,49,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,2250,,1.3,49,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,2250,,1.2,49,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,2250,,1.1,49,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,15000,,1,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,15000,,2.9,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,15000,,1,48,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,55000,,1,47,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,55000,,1.3,47,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,55000,,1.1,47,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,2100,,1,43,6,"Many runoff coefficients exceed 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,4950,,1,42,6,"Median runoff coefficient exceeds 1 indicating a systematic problem with area, precipitation, and/or runoff measurement",<,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,268,5800,,1,39,6,,<,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,5800,,1.7,39,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
FALSE,268,5800,,1.3,39,6,,,"Arsenic, water, filtered, micrograms per liter",p01000
TRUE,270,154000,,0.5,196,6,,<,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,1.6,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,1.5,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,1.3,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,1.1,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,1,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,0.8,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,0.7,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,0.6,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,154000,,0.5,196,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
TRUE,270,75000,,2,194,6,,<,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,3,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,2,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,1.8,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,1.7,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,1.6,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,1.5,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,1.4,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,1.3,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,1.2,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,1,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,75000,,0.9,194,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
TRUE,270,12500,,0.5,193,6,,<,"Arsenic, water, unfiltered, micrograms per liter",p01002
TRUE,270,12500,,0.38,193,6,,<,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,12500,,0.8,193,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,12500,,0.3,193,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,12500,,0.2,193,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,12500,,0.1,193,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,40000,,1.8,189,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,40000,,1.3,189,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,40000,,0.89,189,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,40000,,0.8,189,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,40000,,0.7,189,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,40000,,0.56,189,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
TRUE,270,21800,,0.38,188,6,,<,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,1.1,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,1,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.9,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.76,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.61,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.6,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.58,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.54,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.47,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.44,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.41,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.39,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,21800,,0.33,188,6,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,30000,,1.4,186,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,30000,,0.98,186,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,30000,,0.86,186,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,30000,,0.85,186,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,30000,,0.82,186,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,30000,,0.7,186,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
TRUE,270,145100,,0.54,184,38,,<,"Arsenic, water, unfiltered, micrograms per liter",p01002
TRUE,270,145100,,0.51,184,38,,<,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,145100,,1.7,184,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,145100,,1.3,184,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,145100,,0.9,184,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
FALSE,270,145100,,0.8,184,38,,,"Arsenic, water, unfiltered, micrograms per liter",p01002
