ADT,EMC Value,'tEMCQual'1,Parameter,NonDetectFlag
23000,13,,"Copper, water, filtered, micrograms per liter",FALSE
23000,11,,"Copper, water, filtered, micrograms per liter",FALSE
23000,10,,"Copper, water, filtered, micrograms per liter",FALSE
23000,8.4,,"Copper, water, filtered, micrograms per liter",FALSE
23000,6.1,,"Copper, water, filtered, micrograms per liter",FALSE
23000,5.7,,"Copper, water, filtered, micrograms per liter",FALSE
23000,3.7,,"Copper, water, filtered, micrograms per liter",FALSE
23000,3.4,,"Copper, water, filtered, micrograms per liter",FALSE
23000,2.8,,"Copper, water, filtered, micrograms per liter",FALSE
20300,7.8,,"Copper, water, filtered, micrograms per liter",FALSE
20300,7.2,,"Copper, water, filtered, micrograms per liter",FALSE
20300,7.1,,"Copper, water, filtered, micrograms per liter",FALSE
20300,6.8,,"Copper, water, filtered, micrograms per liter",FALSE
20300,6.5,,"Copper, water, filtered, micrograms per liter",FALSE
20300,4.1,,"Copper, water, filtered, micrograms per liter",FALSE
20300,4,,"Copper, water, filtered, micrograms per liter",FALSE
20300,3.9,,"Copper, water, filtered, micrograms per liter",FALSE
20300,3.4,,"Copper, water, filtered, micrograms per liter",FALSE
20300,3,,"Copper, water, filtered, micrograms per liter",FALSE
20300,2.2,,"Copper, water, filtered, micrograms per liter",FALSE
20300,2,,"Copper, water, filtered, micrograms per liter",FALSE
20300,1.9,,"Copper, water, filtered, micrograms per liter",FALSE
20300,1.8,,"Copper, water, filtered, micrograms per liter",FALSE
20300,1.7,,"Copper, water, filtered, micrograms per liter",FALSE
20300,1.4,,"Copper, water, filtered, micrograms per liter",FALSE
20300,1.2,,"Copper, water, filtered, micrograms per liter",FALSE
20000,13,,"Copper, water, filtered, micrograms per liter",FALSE
20000,12,,"Copper, water, filtered, micrograms per liter",FALSE
20000,11,,"Copper, water, filtered, micrograms per liter",FALSE
20000,9.1,,"Copper, water, filtered, micrograms per liter",FALSE
20000,8.5,,"Copper, water, filtered, micrograms per liter",FALSE
20000,7.5,,"Copper, water, filtered, micrograms per liter",FALSE
20000,7.2,,"Copper, water, filtered, micrograms per liter",FALSE
20000,6.9,,"Copper, water, filtered, micrograms per liter",FALSE
20000,6.8,,"Copper, water, filtered, micrograms per liter",FALSE
20000,6.7,,"Copper, water, filtered, micrograms per liter",FALSE
20000,6.6,,"Copper, water, filtered, micrograms per liter",FALSE
20000,5.5,,"Copper, water, filtered, micrograms per liter",FALSE
20000,4.6,,"Copper, water, filtered, micrograms per liter",FALSE
20000,4.3,,"Copper, water, filtered, micrograms per liter",FALSE
20000,4.2,,"Copper, water, filtered, micrograms per liter",FALSE
20000,3.9,,"Copper, water, filtered, micrograms per liter",FALSE
20000,3.2,,"Copper, water, filtered, micrograms per liter",FALSE
20000,3.1,,"Copper, water, filtered, micrograms per liter",FALSE
20000,2.4,,"Copper, water, filtered, micrograms per liter",FALSE
20000,1.7,,"Copper, water, filtered, micrograms per liter",FALSE
20000,1.2,,"Copper, water, filtered, micrograms per liter",FALSE
18300,41,,"Copper, water, filtered, micrograms per liter",FALSE
18300,21,,"Copper, water, filtered, micrograms per liter",FALSE
18300,11,,"Copper, water, filtered, micrograms per liter",FALSE
18300,8.1,,"Copper, water, filtered, micrograms per liter",FALSE
16500,7.62,,"Copper, water, filtered, micrograms per liter",FALSE
16500,7.02,,"Copper, water, filtered, micrograms per liter",FALSE
16500,5.82,,"Copper, water, filtered, micrograms per liter",FALSE
16500,5.66,,"Copper, water, filtered, micrograms per liter",FALSE
16500,4.73,,"Copper, water, filtered, micrograms per liter",FALSE
16500,3.5,,"Copper, water, filtered, micrograms per liter",FALSE
16500,3.47,,"Copper, water, filtered, micrograms per liter",FALSE
16500,2.37,,"Copper, water, filtered, micrograms per liter",FALSE
16500,1.4,,"Copper, water, filtered, micrograms per liter",FALSE
15000,50,,"Copper, water, filtered, micrograms per liter",FALSE
15000,37,,"Copper, water, filtered, micrograms per liter",FALSE
15000,20,,"Copper, water, filtered, micrograms per liter",FALSE
15000,17,,"Copper, water, filtered, micrograms per liter",FALSE
15000,13,,"Copper, water, filtered, micrograms per liter",FALSE
15000,12,,"Copper, water, filtered, micrograms per liter",FALSE
15000,10,,"Copper, water, filtered, micrograms per liter",FALSE
15000,7.9,,"Copper, water, filtered, micrograms per liter",FALSE
15000,7.8,,"Copper, water, filtered, micrograms per liter",FALSE
15000,7.3,,"Copper, water, filtered, micrograms per liter",FALSE
15000,6.7,,"Copper, water, filtered, micrograms per liter",FALSE
15000,6.4,,"Copper, water, filtered, micrograms per liter",FALSE
15000,5.9,,"Copper, water, filtered, micrograms per liter",FALSE
15000,4.9,,"Copper, water, filtered, micrograms per liter",FALSE
15000,4.7,,"Copper, water, filtered, micrograms per liter",FALSE
14200,23,,"Copper, water, filtered, micrograms per liter",FALSE
14200,18,,"Copper, water, filtered, micrograms per liter",FALSE
14200,15,,"Copper, water, filtered, micrograms per liter",FALSE
14200,13,,"Copper, water, filtered, micrograms per liter",FALSE
14200,12,,"Copper, water, filtered, micrograms per liter",FALSE
14200,9.1,,"Copper, water, filtered, micrograms per liter",FALSE
14200,8.4,,"Copper, water, filtered, micrograms per liter",FALSE
14200,8.2,,"Copper, water, filtered, micrograms per liter",FALSE
14200,6.9,,"Copper, water, filtered, micrograms per liter",FALSE
14200,6.4,,"Copper, water, filtered, micrograms per liter",FALSE
14200,5.7,,"Copper, water, filtered, micrograms per liter",FALSE
14200,5.1,,"Copper, water, filtered, micrograms per liter",FALSE
14200,5,,"Copper, water, filtered, micrograms per liter",FALSE
14200,4,,"Copper, water, filtered, micrograms per liter",FALSE
14200,1.9,,"Copper, water, filtered, micrograms per liter",FALSE
14100,19.4,,"Copper, water, filtered, micrograms per liter",FALSE
14100,17.1,,"Copper, water, filtered, micrograms per liter",FALSE
14100,14.6,,"Copper, water, filtered, micrograms per liter",FALSE
14100,14,,"Copper, water, filtered, micrograms per liter",FALSE
14100,10.8,,"Copper, water, filtered, micrograms per liter",FALSE
14100,10.7,,"Copper, water, filtered, micrograms per liter",FALSE
14100,10.6,,"Copper, water, filtered, micrograms per liter",FALSE
14100,9.14,,"Copper, water, filtered, micrograms per liter",FALSE
14100,8.89,,"Copper, water, filtered, micrograms per liter",FALSE
14100,8.33,,"Copper, water, filtered, micrograms per liter",FALSE
14100,8.08,,"Copper, water, filtered, micrograms per liter",FALSE
14100,8.05,,"Copper, water, filtered, micrograms per liter",FALSE
14100,7.78,,"Copper, water, filtered, micrograms per liter",FALSE
14100,7.53,,"Copper, water, filtered, micrograms per liter",FALSE
14100,7.4,,"Copper, water, filtered, micrograms per liter",FALSE
14100,6.68,,"Copper, water, filtered, micrograms per liter",FALSE
14100,5.9,,"Copper, water, filtered, micrograms per liter",FALSE
14100,5.7,,"Copper, water, filtered, micrograms per liter",FALSE
14100,5.23,,"Copper, water, filtered, micrograms per liter",FALSE
14100,5.05,,"Copper, water, filtered, micrograms per liter",FALSE
14100,4.94,,"Copper, water, filtered, micrograms per liter",FALSE
14100,4.9,,"Copper, water, filtered, micrograms per liter",FALSE
14100,4.71,,"Copper, water, filtered, micrograms per liter",FALSE
14100,4.43,,"Copper, water, filtered, micrograms per liter",FALSE
14100,4.29,,"Copper, water, filtered, micrograms per liter",FALSE
14100,3.7,,"Copper, water, filtered, micrograms per liter",FALSE
14100,3.6,,"Copper, water, filtered, micrograms per liter",FALSE
14100,2.3,,"Copper, water, filtered, micrograms per liter",FALSE
12500,12,,"Copper, water, filtered, micrograms per liter",FALSE
12500,8.2,,"Copper, water, filtered, micrograms per liter",FALSE
12500,3.2,,"Copper, water, filtered, micrograms per liter",FALSE
12500,3,,"Copper, water, filtered, micrograms per liter",FALSE
12500,2.5,,"Copper, water, filtered, micrograms per liter",FALSE
12500,2.2,,"Copper, water, filtered, micrograms per liter",FALSE
12500,1.5,,"Copper, water, filtered, micrograms per liter",FALSE
12500,1.4,,"Copper, water, filtered, micrograms per liter",FALSE
12500,1.3,,"Copper, water, filtered, micrograms per liter",FALSE
12500,1.2,,"Copper, water, filtered, micrograms per liter",FALSE
9100,11,,"Copper, water, filtered, micrograms per liter",FALSE
9100,9.6,,"Copper, water, filtered, micrograms per liter",FALSE
9100,9.1,,"Copper, water, filtered, micrograms per liter",FALSE
9100,7.5,,"Copper, water, filtered, micrograms per liter",FALSE
9100,7.2,,"Copper, water, filtered, micrograms per liter",FALSE
9100,7,,"Copper, water, filtered, micrograms per liter",FALSE
9100,5.4,,"Copper, water, filtered, micrograms per liter",FALSE
9100,4.9,,"Copper, water, filtered, micrograms per liter",FALSE
9100,4.6,,"Copper, water, filtered, micrograms per liter",FALSE
9100,4,,"Copper, water, filtered, micrograms per liter",FALSE
9100,3.9,,"Copper, water, filtered, micrograms per liter",FALSE
9100,3.7,,"Copper, water, filtered, micrograms per liter",FALSE
9100,3.1,,"Copper, water, filtered, micrograms per liter",FALSE
9100,2.9,,"Copper, water, filtered, micrograms per liter",FALSE
9100,2.6,,"Copper, water, filtered, micrograms per liter",FALSE
9100,2.2,,"Copper, water, filtered, micrograms per liter",FALSE
9100,2,,"Copper, water, filtered, micrograms per liter",FALSE
9100,1.8,,"Copper, water, filtered, micrograms per liter",FALSE
8500,10.4,,"Copper, water, filtered, micrograms per liter",FALSE
8500,8.93,,"Copper, water, filtered, micrograms per liter",FALSE
8500,8.31,,"Copper, water, filtered, micrograms per liter",FALSE
8500,5.52,,"Copper, water, filtered, micrograms per liter",FALSE
8500,4.78,,"Copper, water, filtered, micrograms per liter",FALSE
8500,4.55,,"Copper, water, filtered, micrograms per liter",FALSE
8500,1.53,,"Copper, water, filtered, micrograms per liter",FALSE
7200,32.6,,"Copper, water, filtered, micrograms per liter",FALSE
7200,27,,"Copper, water, filtered, micrograms per liter",FALSE
7200,25,,"Copper, water, filtered, micrograms per liter",FALSE
7200,19,,"Copper, water, filtered, micrograms per liter",FALSE
7200,18,,"Copper, water, filtered, micrograms per liter",FALSE
7200,17,,"Copper, water, filtered, micrograms per liter",FALSE
7200,13.6,,"Copper, water, filtered, micrograms per liter",FALSE
7200,13,,"Copper, water, filtered, micrograms per liter",FALSE
7200,12,,"Copper, water, filtered, micrograms per liter",FALSE
7200,10.5,,"Copper, water, filtered, micrograms per liter",FALSE
7200,10.4,,"Copper, water, filtered, micrograms per liter",FALSE
7200,10,,"Copper, water, filtered, micrograms per liter",FALSE
7200,9.17,,"Copper, water, filtered, micrograms per liter",FALSE
7200,9.06,,"Copper, water, filtered, micrograms per liter",FALSE
7200,8.56,,"Copper, water, filtered, micrograms per liter",FALSE
7200,8.37,,"Copper, water, filtered, micrograms per liter",FALSE
7200,8,,"Copper, water, filtered, micrograms per liter",FALSE
7200,5.16,,"Copper, water, filtered, micrograms per liter",FALSE
5800,25,,"Copper, water, filtered, micrograms per liter",FALSE
5800,6.3,,"Copper, water, filtered, micrograms per liter",FALSE
5800,6.2,,"Copper, water, filtered, micrograms per liter",FALSE
5800,5.3,,"Copper, water, filtered, micrograms per liter",FALSE
5800,4.9,,"Copper, water, filtered, micrograms per liter",FALSE
5800,4,,"Copper, water, filtered, micrograms per liter",FALSE
5800,3.8,,"Copper, water, filtered, micrograms per liter",FALSE
5800,3.5,,"Copper, water, filtered, micrograms per liter",FALSE
5800,3.4,,"Copper, water, filtered, micrograms per liter",FALSE
5800,3.1,,"Copper, water, filtered, micrograms per liter",FALSE
5800,2.8,,"Copper, water, filtered, micrograms per liter",FALSE
5800,2.7,,"Copper, water, filtered, micrograms per liter",FALSE
5800,2.6,,"Copper, water, filtered, micrograms per liter",FALSE
5800,2.3,,"Copper, water, filtered, micrograms per liter",FALSE
5800,2.2,,"Copper, water, filtered, micrograms per liter",FALSE
5800,2,,"Copper, water, filtered, micrograms per liter",FALSE
5800,1.9,,"Copper, water, filtered, micrograms per liter",FALSE
5800,1.7,,"Copper, water, filtered, micrograms per liter",FALSE
5800,1.4,,"Copper, water, filtered, micrograms per liter",FALSE
5800,1.1,,"Copper, water, filtered, micrograms per liter",FALSE
4950,4.5,,"Copper, water, filtered, micrograms per liter",FALSE
4950,4.4,,"Copper, water, filtered, micrograms per liter",FALSE
4950,4.3,,"Copper, water, filtered, micrograms per liter",FALSE
4950,4,,"Copper, water, filtered, micrograms per liter",FALSE
4950,3.5,,"Copper, water, filtered, micrograms per liter",FALSE
4950,3.2,,"Copper, water, filtered, micrograms per liter",FALSE
4950,2.9,,"Copper, water, filtered, micrograms per liter",FALSE
4950,2.5,,"Copper, water, filtered, micrograms per liter",FALSE
4950,2.3,,"Copper, water, filtered, micrograms per liter",FALSE
4950,1.9,,"Copper, water, filtered, micrograms per liter",FALSE
4950,1.8,,"Copper, water, filtered, micrograms per liter",FALSE
4950,1.7,,"Copper, water, filtered, micrograms per liter",FALSE
4950,1.6,,"Copper, water, filtered, micrograms per liter",FALSE
4950,1.4,,"Copper, water, filtered, micrograms per liter",FALSE
4950,1.3,,"Copper, water, filtered, micrograms per liter",FALSE
4950,1.1,,"Copper, water, filtered, micrograms per liter",FALSE
3000,24.7,,"Copper, water, filtered, micrograms per liter",FALSE
3000,9.11,,"Copper, water, filtered, micrograms per liter",FALSE
3000,6.4,,"Copper, water, filtered, micrograms per liter",FALSE
3000,5.25,,"Copper, water, filtered, micrograms per liter",FALSE
3000,5.24,,"Copper, water, filtered, micrograms per liter",FALSE
3000,3.83,,"Copper, water, filtered, micrograms per liter",FALSE
3000,3.66,,"Copper, water, filtered, micrograms per liter",FALSE
3000,3.11,,"Copper, water, filtered, micrograms per liter",FALSE
3000,2.36,,"Copper, water, filtered, micrograms per liter",FALSE
3000,2.13,,"Copper, water, filtered, micrograms per liter",FALSE
3000,2.05,,"Copper, water, filtered, micrograms per liter",FALSE
3000,1.76,,"Copper, water, filtered, micrograms per liter",FALSE
3000,1.74,,"Copper, water, filtered, micrograms per liter",FALSE
2250,4.7,,"Copper, water, filtered, micrograms per liter",FALSE
2250,4.6,,"Copper, water, filtered, micrograms per liter",FALSE
2250,4.4,,"Copper, water, filtered, micrograms per liter",FALSE
2250,3.8,,"Copper, water, filtered, micrograms per liter",FALSE
2250,3.6,,"Copper, water, filtered, micrograms per liter",FALSE
2250,3,,"Copper, water, filtered, micrograms per liter",FALSE
2250,2.8,,"Copper, water, filtered, micrograms per liter",FALSE
2250,2.7,,"Copper, water, filtered, micrograms per liter",FALSE
2250,2.6,,"Copper, water, filtered, micrograms per liter",FALSE
2250,2.5,,"Copper, water, filtered, micrograms per liter",FALSE
2250,2.4,,"Copper, water, filtered, micrograms per liter",FALSE
2250,2.1,,"Copper, water, filtered, micrograms per liter",FALSE
2250,2,,"Copper, water, filtered, micrograms per liter",FALSE
2250,1.7,,"Copper, water, filtered, micrograms per liter",FALSE
2250,1.5,,"Copper, water, filtered, micrograms per liter",FALSE
2250,1.4,,"Copper, water, filtered, micrograms per liter",FALSE
2100,7.3,,"Copper, water, filtered, micrograms per liter",FALSE
2100,5.2,,"Copper, water, filtered, micrograms per liter",FALSE
2100,5,,"Copper, water, filtered, micrograms per liter",FALSE
2100,4.8,,"Copper, water, filtered, micrograms per liter",FALSE
2100,4.4,,"Copper, water, filtered, micrograms per liter",FALSE
2100,4.2,,"Copper, water, filtered, micrograms per liter",FALSE
2100,4.1,,"Copper, water, filtered, micrograms per liter",FALSE
2100,3.9,,"Copper, water, filtered, micrograms per liter",FALSE
2100,3.6,,"Copper, water, filtered, micrograms per liter",FALSE
2100,3.3,,"Copper, water, filtered, micrograms per liter",FALSE
